# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.delayed.project.synchronizer.sync.ms,1767550770343000000,1767550804530000000,77
workspaceModel.global.updates.ms,1767550770343000000,1767550804530000000,0
workspaceModel.save.cache.to.file.ms,1767550770343000000,1767550804530000000,23
workspaceModel.mutableEntityStorage.add.entity.ms,1767550770343000000,1767550804530000000,17
jps.global.initialize.library.bridges.ms,1767550770343000000,1767550804530000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767550770343000000,1767550804530000000,0
jps.reload.project.entities.ms,1767550770343000000,1767550804530000000,0
jps.save.global.entities.ms,1767550770343000000,1767550804530000000,0
jps.library.entities.serializer.save.entities.ms,1767550770343000000,1767550804530000000,0
jps.global.get.library.by.name.ms,1767550770343000000,1767550804530000000,0
jps.global.get.libraries.ms,1767550770343000000,1767550804530000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767550770343000000,1767550804530000000,10
jps.global.handle.before.change.events.ms,1767550770343000000,1767550804530000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767550770343000000,1767550804530000000,0
jps.load.project.to.empty.storage.ms,1767550770343000000,1767550804530000000,61
jps.module.iml.entities.serializer.load.entities.ms,1767550770343000000,1767550804530000000,12
jps.storage.jps.conf.reader.load.component.ms,1767550770343000000,1767550804530000000,7
workspaceModel.moduleBridge.facet.initialization.ms,1767550770343000000,1767550804530000000,0
workspaceModel.load.cache.from.file.ms,1767550770343000000,1767550804530000000,60
jps.module.iml.entities.serializer.save.entities.ms,1767550770343000000,1767550804530000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767550770343000000,1767550804530000000,29
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767550770343000000,1767550804530000000,1
jps.load.initial.state.ms,1767550770343000000,1767550804530000000,5
jps.save.changed.project.entities.ms,1767550770343000000,1767550804530000000,0
jps.global.handle.changed.events.ms,1767550770343000000,1767550804530000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767550770343000000,1767550804530000000,2
jps.project.serializers.save.ms,1767550770343000000,1767550804530000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1767550770343000000,1767550804530000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767550770343000000,1767550804530000000,0
jps.facet.change.listener.before.change.events.ms,1767550770343000000,1767550804530000000,1
jps.facet.change.listener.init.bridge.ms,1767550770343000000,1767550804530000000,0
jps.global.initialize.library.bridges.after.loading.ms,1767550770343000000,1767550804530000000,0
AWTEventQueue.dispatchTime90PNs,1767550770343000000,1767550804530000000,4521983
FlushQueue.queueSize90P,1767550770343000000,1767550804530000000,31
FlushQueue.queueSizeMax,1767550770343000000,1767550804530000000,58
AWTEventQueue.dispatchTimeTotalNS,1767550770343000000,1767550804530000000,4152605825
FlushQueue.executionTime90PNs,1767550770343000000,1767550804530000000,2113535
AWTEventQueue.eventsDispatched,1767550770343000000,1767550804530000000,1987
FlushQueue.waitingTimeMaxNs,1767550770343000000,1767550804530000000,293601279
FlushQueue.executionTimeAvgNs,1767550770343000000,1767550804530000000,5257797.06836248
NonBlockingReadAction.finalizedExecutionsCount,1767550770343000000,1767550804530000000,23
FlushQueue.waitingTimeAvgNs,1767550770343000000,1767550804530000000,5.024778464864865E7
FlushQueue.executionTimeMaxNs,1767550770343000000,1767550804530000000,2038431743
NonBlockingReadAction.finalizedExecutionTimeUs,1767550770343000000,1767550804530000000,391451
AWTEventQueue.dispatchTimeMaxNs,1767550770343000000,1767550804530000000,117964799
FlushQueue.tasksExecuted,1767550770343000000,1767550804530000000,629
NonBlockingReadAction.failedExecutionsCount,1767550770343000000,1767550804530000000,3
FlushQueue.queueSizeAvg,1767550770343000000,1767550804530000000,10.360890302066773
NonBlockingReadAction.failedExecutionTimeUs,1767550770343000000,1767550804530000000,45603
AWTEventQueue.dispatchTimeAvgNs,1767550770343000000,1767550804530000000,2089625.8399597383
FlushQueue.waitingTime90PNs,1767550770343000000,1767550804530000000,209715199
JVM.usedHeapBytes,1767550770343000000,1767550804530000000,270279160
JVM.maxHeapBytes,1767550770343000000,1767550804530000000,2147483648
JVM.threadCount,1767550770343000000,1767550804530000000,119
OS.loadAverage,1767550770343000000,1767550804530000000,6.48779296875
JVM.totalCpuTimeMs,1767550770343000000,1767550804530000000,28483
JVM.maxNativeBytes,1767550770343000000,1767550804530000000,-1
JVM.GC.collections,1767550770343000000,1767550804530000000,24
JVM.GC.collectionTimesMs,1767550770343000000,1767550804530000000,99
JVM.usedNativeBytes,1767550770343000000,1767550804530000000,279050688
Indexes.allKeys.lookupDurationAvgMs,1767550770343000000,1767550804530000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767550770343000000,1767550804530000000,0.0
Indexes.entries.lookupDurationAvgMs,1767550770343000000,1767550804530000000,7.333333333333333
Indexes.allKeys.lookups,1767550770343000000,1767550804530000000,0.0
Indexes.entries.lookupDuration90PMs,1767550770343000000,1767550804530000000,10.0
Indexes.stubs.lookupDurationAvgMs,1767550770343000000,1767550804530000000,0.0
Indexes.allKeys.lookupDuration90PMs,1767550770343000000,1767550804530000000,0.0
Indexes.entries.lookups,1767550770343000000,1767550804530000000,6.0
Indexes.stubs.lookups,1767550770343000000,1767550804530000000,0.0
Indexes.stubs.lookupDuration90PMs,1767550770343000000,1767550804530000000,0.0
Indexes.entries.lookupDurationMaxMs,1767550770343000000,1767550804530000000,10.0
Indexes.stubs.lookupDurationMaxMs,1767550770343000000,1767550804530000000,0.0
FileNameCache.fastMisses,1767550770343000000,1767550804530000000,73303
FileNameCache.totalMisses,1767550770343000000,1767550804530000000,52401
FileNameCache.queries,1767550770343000000,1767550804530000000,1718881
workspaceModel.updates.ms,1767550770343000000,1767550804530000000,37
workspaceModel.updates.precise.ms,1767550770343000000,1767550804530000000,15
workspaceModel.init.bridges.ms,1767550770343000000,1767550804530000000,1
workspaceModel.collect.changes.ms,1767550770343000000,1767550804530000000,0
workspaceModel.loading.total.ms,1767550770343000000,1767550804530000000,65
workspaceModel.replace.project.model.ms,1767550770343000000,1767550804530000000,0
workspaceModel.initializing.ms,1767550770343000000,1767550804530000000,1
workspaceModel.updates.count,1767550770343000000,1767550804530000000,3
workspaceModel.check.recursive.update.ms,1767550770343000000,1767550804530000000,1
workspaceModel.to.snapshot.ms,1767550770343000000,1767550804530000000,1
workspaceModel.update.unloaded.entities.ms,1767550770343000000,1767550804530000000,0
workspaceModel.pre.handlers.ms,1767550770343000000,1767550804530000000,0
workspaceModel.loading.from.cache.ms,1767550770343000000,1767550804530000000,61
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767550770343000000,1767550804530000000,53510144
DirectByteBufferAllocator.hits,1767550770343000000,1767550804530000000,3
FilePageCache.totalPageLoadsUs,1767550770343000000,1767550804530000000,132777
FilePageCache.uncachedFileAccess,1767550770343000000,1767550804530000000,133
FilePageCache.pageFastCacheHits,1767550770343000000,1767550804530000000,179767
FilePageCache.maxRegisteredFiles,1767550770343000000,1767550804530000000,617
DirectByteBufferAllocator.reclaimed,1767550770343000000,1767550804530000000,48
DirectByteBufferAllocator.misses,1767550770343000000,1767550804530000000,249
FilePageCache.pageLoads,1767550770343000000,1767550804530000000,252
FilePageCache.pageHits,1767550770343000000,1767550804530000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767550770343000000,1767550804530000000,52461568
StorageLockContext.competingThreads.90P,1767550770343000000,1767550804530000000,0
FilePageCache.disposedBuffers,1767550770343000000,1767550804530000000,251
FilePageCache.pageLoadsAboveSizeThreshold,1767550770343000000,1767550804530000000,0
StorageLockContext.competingThreads.max,1767550770343000000,1767550804530000000,9
DirectByteBufferAllocator.disposed,1767550770343000000,1767550804530000000,203
FilePageCache.capacityInBytes,1767550770343000000,1767550804530000000,524288000
StorageLockContext.competingThreads.avg,1767550770343000000,1767550804530000000,0.14925373134328357
FilePageCache.maxCacheSizeInBytes,1767550770343000000,1767550804530000000,266371072
FilePageCache.totalPageDisposalsUs,1767550770343000000,1767550804530000000,226
