# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.global.updates.count,1767551396951000000,1767551456974000000,0
jps.global.handle.changed.events.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767551396951000000,1767551456974000000,0
jps.artifact.entities.serializer.save.entities.ms,1767551396951000000,1767551456974000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767551396951000000,1767551456974000000,3
jps.project.serializers.load.ms,1767551396951000000,1767551456974000000,19
workspaceModel.mutableEntityStorage.resolve.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767551396951000000,1767551456974000000,0
workspaceModel.save.cache.to.file.ms,1767551396951000000,1767551456974000000,57
jps.app.storage.content.writer.save.component.ms,1767551396951000000,1767551456974000000,0
jps.project.serializers.save.ms,1767551396951000000,1767551456974000000,0
jps.global.initialize.library.bridges.ms,1767551396951000000,1767551456974000000,0
workspaceModel.load.cache.from.file.ms,1767551396951000000,1767551456974000000,82
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767551396951000000,1767551456974000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1767551396951000000,1767551456974000000,57
jps.apply.loaded.storage.ms,1767551396951000000,1767551456974000000,12
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767551396951000000,1767551456974000000,9
jps.global.get.library.by.name.ms,1767551396951000000,1767551456974000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767551396951000000,1767551456974000000,0
jps.save.changed.project.entities.ms,1767551396951000000,1767551456974000000,0
jps.storage.jps.conf.reader.load.component.ms,1767551396951000000,1767551456974000000,5
workspaceModel.sync.entities.ms,1767551396951000000,1767551456974000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767551396951000000,1767551456974000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767551396951000000,1767551456974000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1767551396951000000,1767551456974000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1767551396951000000,1767551456974000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1767551396951000000,1767551456974000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767551396951000000,1767551456974000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767551396951000000,1767551456974000000,368
jps.module.iml.entities.serializer.load.entities.ms,1767551396951000000,1767551456974000000,7
workspaceModel.mutableEntityStorage.referrers.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767551396951000000,1767551456974000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1767551396951000000,1767551456974000000,0
jps.facet.change.listener.init.bridge.ms,1767551396951000000,1767551456974000000,0
jps.reload.project.entities.ms,1767551396951000000,1767551456974000000,0
workspaceModel.global.apply.state.to.project.ms,1767551396951000000,1767551456974000000,21
jps.facet.change.listener.before.change.events.ms,1767551396951000000,1767551456974000000,0
jps.app.storage.content.reader.load.component.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767551396951000000,1767551456974000000,2
workspaceModel.moduleBridge.before.changed.ms,1767551396951000000,1767551456974000000,0
jps.load.initial.state.ms,1767551396951000000,1767551456974000000,4
jps.global.get.libraries.ms,1767551396951000000,1767551456974000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767551396951000000,1767551456974000000,2
jps.load.project.to.empty.storage.ms,1767551396951000000,1767551456974000000,45
jps.global.initialize.library.bridges.after.loading.ms,1767551396951000000,1767551456974000000,0
jps.library.entities.serializer.save.entities.ms,1767551396951000000,1767551456974000000,0
jps.save.global.entities.ms,1767551396951000000,1767551456974000000,6
JVM.maxNativeBytes,1767551396951000000,1767551456974000000,-1
JVM.totalCpuTimeMs,1767551396951000000,1767551456974000000,28270
JVM.usedNativeBytes,1767551396951000000,1767551456974000000,277788800
JVM.usedHeapBytes,1767551396951000000,1767551456974000000,225382960
OS.loadAverage,1767551396951000000,1767551456974000000,3.55078125
JVM.maxHeapBytes,1767551396951000000,1767551456974000000,2147483648
JVM.GC.collections,1767551396951000000,1767551456974000000,25
JVM.threadCount,1767551396951000000,1767551456974000000,115
JVM.GC.collectionTimesMs,1767551396951000000,1767551456974000000,115
workspaceModel.init.bridges.ms,1767551456974000000,1767551516964000000,0
workspaceModel.loading.total.ms,1767551456974000000,1767551516964000000,91
workspaceModel.pre.handlers.ms,1767551456974000000,1767551516964000000,0
workspaceModel.updates.count,1767551456974000000,1767551516964000000,3
workspaceModel.loading.from.cache.ms,1767551456974000000,1767551516964000000,83
workspaceModel.to.snapshot.ms,1767551456974000000,1767551516964000000,2
workspaceModel.update.unloaded.entities.ms,1767551456974000000,1767551516964000000,0
workspaceModel.check.recursive.update.ms,1767551456974000000,1767551516964000000,0
workspaceModel.updates.ms,1767551456974000000,1767551516964000000,36
workspaceModel.replace.project.model.ms,1767551456974000000,1767551516964000000,0
workspaceModel.initializing.ms,1767551456974000000,1767551516964000000,0
workspaceModel.collect.changes.ms,1767551456974000000,1767551516964000000,0
workspaceModel.updates.precise.ms,1767551456974000000,1767551516964000000,13
AWTEventQueue.dispatchTimeAvgNs,1767551456974000000,1767551516964000000,548745.0292397661
FlushQueue.executionTimeMaxNs,1767551456974000000,1767551516964000000,2179071
FlushQueue.executionTimeAvgNs,1767551456974000000,1767551516964000000,150266.5625
AWTEventQueue.dispatchTime90PNs,1767551456974000000,1767551516964000000,798719
FlushQueue.queueSizeAvg,1767551456974000000,1767551516964000000,0.140625
FlushQueue.waitingTime90PNs,1767551456974000000,1767551516964000000,1441791
NonBlockingReadAction.failedExecutionsCount,1767551456974000000,1767551516964000000,0
FlushQueue.queueSize90P,1767551456974000000,1767551516964000000,0
NonBlockingReadAction.failedExecutionTimeUs,1767551456974000000,1767551516964000000,0
FlushQueue.tasksExecuted,1767551456974000000,1767551516964000000,128
NonBlockingReadAction.finalizedExecutionsCount,1767551456974000000,1767551516964000000,0
AWTEventQueue.eventsDispatched,1767551456974000000,1767551516964000000,342
FlushQueue.queueSizeMax,1767551456974000000,1767551516964000000,5
AWTEventQueue.dispatchTimeTotalNS,1767551456974000000,1767551516964000000,187648085
FlushQueue.waitingTimeMaxNs,1767551456974000000,1767551516964000000,6062079
FlushQueue.waitingTimeAvgNs,1767551456974000000,1767551516964000000,910710.0
NonBlockingReadAction.finalizedExecutionTimeUs,1767551456974000000,1767551516964000000,0
FlushQueue.executionTime90PNs,1767551456974000000,1767551516964000000,205823
AWTEventQueue.dispatchTimeMaxNs,1767551456974000000,1767551516964000000,18087935
VFSFlusher.totalContentionQuotaSpent,1767551456974000000,1767551516964000000,0
Indexes.allKeys.lookupDurationAvgMs,1767551456974000000,1767551516964000000,0.0
IndexesFlusher.totalFlushingTimeUs,1767551456974000000,1767551516964000000,789488
Indexes.entries.lookupDuration90PMs,1767551456974000000,1767551516964000000,0.0
Indexes.entries.lookups,1767551456974000000,1767551516964000000,0.0
Indexes.stubs.lookups,1767551456974000000,1767551516964000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767551456974000000,1767551516964000000,0.0
VFSFlusher.totalFlushingTimeUs,1767551456974000000,1767551516964000000,0
Indexes.stubs.lookupDurationMaxMs,1767551456974000000,1767551516964000000,0.0
Indexes.stubs.lookupDuration90PMs,1767551456974000000,1767551516964000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1767551456974000000,1767551516964000000,0
IndexesFlusher.totalFlushesRetried,1767551456974000000,1767551516964000000,0
VFSFlusher.totalFlushes,1767551456974000000,1767551516964000000,0
IndexesFlusher.totalFlushes,1767551456974000000,1767551516964000000,59
Indexes.allKeys.lookupDuration90PMs,1767551456974000000,1767551516964000000,0.0
Indexes.entries.lookupDurationAvgMs,1767551456974000000,1767551516964000000,0.0
Indexes.entries.lookupDurationMaxMs,1767551456974000000,1767551516964000000,0.0
Indexes.allKeys.lookups,1767551456974000000,1767551516964000000,0.0
Indexes.stubs.lookupDurationAvgMs,1767551456974000000,1767551516964000000,0.0
VFSFlusher.totalFlushesRetried,1767551456974000000,1767551516964000000,0
FileNameCache.queries,1767551456974000000,1767551516964000000,19
FileNameCache.totalMisses,1767551456974000000,1767551516964000000,0
FileNameCache.fastMisses,1767551456974000000,1767551516964000000,1
FilePageCache.maxCacheSizeInBytes,1767551456974000000,1767551516964000000,266371072
FilePageCache.capacityInBytes,1767551456974000000,1767551516964000000,524288000
FilePageCache.totalPageDisposalsUs,1767551456974000000,1767551516964000000,0
DirectByteBufferAllocator.disposed,1767551456974000000,1767551516964000000,0
StreamlinedBlobStorage.recordsAllocated,1767551456974000000,1767551516964000000,0
FilePageCache.uncachedFileAccess,1767551456974000000,1767551516964000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767551456974000000,1767551516964000000,266371072
FilePageCache.pageHits,1767551456974000000,1767551516964000000,0
FilePageCache.pageFastCacheHits,1767551456974000000,1767551516964000000,0
StorageLockContext.competingThreads.max,1767551456974000000,1767551516964000000,0
DirectByteBufferAllocator.reclaimed,1767551456974000000,1767551516964000000,0
FilePageCache.maxRegisteredFiles,1767551456974000000,1767551516964000000,617
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767551456974000000,1767551516964000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767551456974000000,1767551516964000000,0
FilePageCache.disposedBuffers,1767551456974000000,1767551516964000000,0
StreamlinedBlobStorage.recordsDeleted,1767551456974000000,1767551516964000000,0
DirectByteBufferAllocator.misses,1767551456974000000,1767551516964000000,0
FilePageCache.totalPageLoadsUs,1767551456974000000,1767551516964000000,0
FilePageCache.pageLoads,1767551456974000000,1767551516964000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767551456974000000,1767551516964000000,0
DirectByteBufferAllocator.hits,1767551456974000000,1767551516964000000,0
StreamlinedBlobStorage.recordsRelocated,1767551456974000000,1767551516964000000,0
StorageLockContext.competingThreads.avg,1767551456974000000,1767551516964000000,0.0
StorageLockContext.competingThreads.90P,1767551456974000000,1767551516964000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1767551456974000000,1767551516964000000,0
jps.global.get.library.ms,1767551456974000000,1767551516964000000,0
jps.module.iml.entities.serializer.save.entities.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleBridge.update.option.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767551456974000000,1767551516964000000,32
workspaceModel.mutableEntityStorage.add.entity.ms,1767551456974000000,1767551516964000000,16
jps.library.entities.serializer.load.entities.ms,1767551456974000000,1767551516964000000,0
jps.artifact.entities.serializer.load.entities.ms,1767551456974000000,1767551516964000000,0
workspaceModel.orphan.listener.update.ms,1767551456974000000,1767551516964000000,1
jps.facet.change.listener.process.change.events.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767551456974000000,1767551516964000000,0
workspaceModel.global.updates.ms,1767551456974000000,1767551516964000000,0
jps.global.handle.before.change.events.ms,1767551456974000000,1767551516964000000,0
workspaceModel.global.updates.count,1767551456974000000,1767551516964000000,0
jps.global.handle.changed.events.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767551456974000000,1767551516964000000,0
jps.artifact.entities.serializer.save.entities.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767551456974000000,1767551516964000000,3
jps.project.serializers.load.ms,1767551456974000000,1767551516964000000,19
workspaceModel.mutableEntityStorage.resolve.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767551456974000000,1767551516964000000,0
workspaceModel.save.cache.to.file.ms,1767551456974000000,1767551516964000000,57
jps.app.storage.content.writer.save.component.ms,1767551456974000000,1767551516964000000,0
jps.project.serializers.save.ms,1767551456974000000,1767551516964000000,0
jps.global.initialize.library.bridges.ms,1767551456974000000,1767551516964000000,0
workspaceModel.load.cache.from.file.ms,1767551456974000000,1767551516964000000,82
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767551456974000000,1767551516964000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1767551456974000000,1767551516964000000,57
jps.apply.loaded.storage.ms,1767551456974000000,1767551516964000000,12
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767551456974000000,1767551516964000000,9
jps.global.get.library.by.name.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767551456974000000,1767551516964000000,0
jps.save.changed.project.entities.ms,1767551456974000000,1767551516964000000,0
jps.storage.jps.conf.reader.load.component.ms,1767551456974000000,1767551516964000000,5
workspaceModel.sync.entities.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767551456974000000,1767551516964000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1767551456974000000,1767551516964000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1767551456974000000,1767551516964000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1767551456974000000,1767551516964000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767551456974000000,1767551516964000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767551456974000000,1767551516964000000,368
jps.module.iml.entities.serializer.load.entities.ms,1767551456974000000,1767551516964000000,7
workspaceModel.mutableEntityStorage.referrers.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767551456974000000,1767551516964000000,1
workspaceModel.mutableEntityStorage.remove.entity.ms,1767551456974000000,1767551516964000000,0
jps.facet.change.listener.init.bridge.ms,1767551456974000000,1767551516964000000,0
jps.reload.project.entities.ms,1767551456974000000,1767551516964000000,0
workspaceModel.global.apply.state.to.project.ms,1767551456974000000,1767551516964000000,21
jps.facet.change.listener.before.change.events.ms,1767551456974000000,1767551516964000000,0
jps.app.storage.content.reader.load.component.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767551456974000000,1767551516964000000,2
workspaceModel.moduleBridge.before.changed.ms,1767551456974000000,1767551516964000000,0
jps.load.initial.state.ms,1767551456974000000,1767551516964000000,4
jps.global.get.libraries.ms,1767551456974000000,1767551516964000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767551456974000000,1767551516964000000,2
jps.load.project.to.empty.storage.ms,1767551456974000000,1767551516964000000,45
jps.global.initialize.library.bridges.after.loading.ms,1767551456974000000,1767551516964000000,0
jps.library.entities.serializer.save.entities.ms,1767551456974000000,1767551516964000000,0
jps.save.global.entities.ms,1767551456974000000,1767551516964000000,6
JVM.maxNativeBytes,1767551456974000000,1767551516964000000,-1
JVM.totalCpuTimeMs,1767551456974000000,1767551516964000000,2762
JVM.usedNativeBytes,1767551456974000000,1767551516964000000,280762592
JVM.usedHeapBytes,1767551456974000000,1767551516964000000,250548784
OS.loadAverage,1767551456974000000,1767551516964000000,4.7529296875
JVM.maxHeapBytes,1767551456974000000,1767551516964000000,2147483648
JVM.GC.collections,1767551456974000000,1767551516964000000,0
JVM.threadCount,1767551456974000000,1767551516964000000,58
JVM.GC.collectionTimesMs,1767551456974000000,1767551516964000000,0
workspaceModel.init.bridges.ms,1767551516964000000,1767551576963000000,0
workspaceModel.loading.total.ms,1767551516964000000,1767551576963000000,91
workspaceModel.pre.handlers.ms,1767551516964000000,1767551576963000000,0
workspaceModel.updates.count,1767551516964000000,1767551576963000000,3
workspaceModel.loading.from.cache.ms,1767551516964000000,1767551576963000000,83
workspaceModel.to.snapshot.ms,1767551516964000000,1767551576963000000,2
workspaceModel.update.unloaded.entities.ms,1767551516964000000,1767551576963000000,0
workspaceModel.check.recursive.update.ms,1767551516964000000,1767551576963000000,0
workspaceModel.updates.ms,1767551516964000000,1767551576963000000,36
workspaceModel.replace.project.model.ms,1767551516964000000,1767551576963000000,0
workspaceModel.initializing.ms,1767551516964000000,1767551576963000000,0
workspaceModel.collect.changes.ms,1767551516964000000,1767551576963000000,0
workspaceModel.updates.precise.ms,1767551516964000000,1767551576963000000,13
AWTEventQueue.dispatchTimeAvgNs,1767551516964000000,1767551576963000000,377040.22068965517
FlushQueue.executionTimeMaxNs,1767551516964000000,1767551576963000000,10158079
FlushQueue.executionTimeAvgNs,1767551516964000000,1767551576963000000,164018.31578947368
AWTEventQueue.dispatchTime90PNs,1767551516964000000,1767551576963000000,647167
FlushQueue.queueSizeAvg,1767551516964000000,1767551576963000000,0.17251461988304093
FlushQueue.waitingTime90PNs,1767551516964000000,1767551576963000000,1228799
NonBlockingReadAction.failedExecutionsCount,1767551516964000000,1767551576963000000,0
FlushQueue.queueSize90P,1767551516964000000,1767551576963000000,1
NonBlockingReadAction.failedExecutionTimeUs,1767551516964000000,1767551576963000000,0
FlushQueue.tasksExecuted,1767551516964000000,1767551576963000000,342
NonBlockingReadAction.finalizedExecutionsCount,1767551516964000000,1767551576963000000,0
AWTEventQueue.eventsDispatched,1767551516964000000,1767551576963000000,1450
FlushQueue.queueSizeMax,1767551516964000000,1767551576963000000,3
AWTEventQueue.dispatchTimeTotalNS,1767551516964000000,1767551576963000000,546708993
FlushQueue.waitingTimeMaxNs,1767551516964000000,1767551576963000000,10027007
FlushQueue.waitingTimeAvgNs,1767551516964000000,1767551576963000000,618921.4970760234
NonBlockingReadAction.finalizedExecutionTimeUs,1767551516964000000,1767551576963000000,0
FlushQueue.executionTime90PNs,1767551516964000000,1767551576963000000,234495
AWTEventQueue.dispatchTimeMaxNs,1767551516964000000,1767551576963000000,19005439
VFSFlusher.totalContentionQuotaSpent,1767551516964000000,1767551576963000000,0
Indexes.allKeys.lookupDurationAvgMs,1767551516964000000,1767551576963000000,0.0
IndexesFlusher.totalFlushingTimeUs,1767551516964000000,1767551576963000000,682945
Indexes.entries.lookupDuration90PMs,1767551516964000000,1767551576963000000,0.0
Indexes.entries.lookups,1767551516964000000,1767551576963000000,0.0
Indexes.stubs.lookups,1767551516964000000,1767551576963000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767551516964000000,1767551576963000000,0.0
VFSFlusher.totalFlushingTimeUs,1767551516964000000,1767551576963000000,5962
Indexes.stubs.lookupDurationMaxMs,1767551516964000000,1767551576963000000,0.0
Indexes.stubs.lookupDuration90PMs,1767551516964000000,1767551576963000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1767551516964000000,1767551576963000000,0
IndexesFlusher.totalFlushesRetried,1767551516964000000,1767551576963000000,0
VFSFlusher.totalFlushes,1767551516964000000,1767551576963000000,1
IndexesFlusher.totalFlushes,1767551516964000000,1767551576963000000,58
Indexes.allKeys.lookupDuration90PMs,1767551516964000000,1767551576963000000,0.0
Indexes.entries.lookupDurationAvgMs,1767551516964000000,1767551576963000000,0.0
Indexes.entries.lookupDurationMaxMs,1767551516964000000,1767551576963000000,0.0
Indexes.allKeys.lookups,1767551516964000000,1767551576963000000,0.0
Indexes.stubs.lookupDurationAvgMs,1767551516964000000,1767551576963000000,0.0
VFSFlusher.totalFlushesRetried,1767551516964000000,1767551576963000000,0
FileNameCache.queries,1767551516964000000,1767551576963000000,571
FileNameCache.totalMisses,1767551516964000000,1767551576963000000,2
FileNameCache.fastMisses,1767551516964000000,1767551576963000000,9
FilePageCache.maxCacheSizeInBytes,1767551516964000000,1767551576963000000,266371072
FilePageCache.capacityInBytes,1767551516964000000,1767551576963000000,524288000
FilePageCache.totalPageDisposalsUs,1767551516964000000,1767551576963000000,0
DirectByteBufferAllocator.disposed,1767551516964000000,1767551576963000000,0
