# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
jps.global.handle.changed.events.ms,1767545107086000000,1767547922656000000,0
jps.global.get.library.ms,1767545107086000000,1767547922656000000,0
jps.save.global.entities.ms,1767545107086000000,1767547922656000000,27
workspaceModel.global.updates.count,1767545107086000000,1767547922656000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767545107086000000,1767547922656000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767545107086000000,1767547922656000000,0
jps.global.get.library.by.name.ms,1767545107086000000,1767547922656000000,0
workspaceModel.load.cache.from.file.ms,1767545107086000000,1767547922656000000,0
workspaceModel.global.updates.ms,1767545107086000000,1767547922656000000,0
workspaceModel.global.apply.state.to.project.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767545107086000000,1767547922656000000,0
jps.app.storage.content.reader.load.component.ms,1767545107086000000,1767547922656000000,1
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767545107086000000,1767547922656000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767545107086000000,1767547922656000000,0
jps.global.get.libraries.ms,1767545107086000000,1767547922656000000,0
jps.global.initialize.library.bridges.after.loading.ms,1767545107086000000,1767547922656000000,0
jps.global.handle.before.change.events.ms,1767545107086000000,1767547922656000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767545107086000000,1767547922656000000,0
jps.global.initialize.library.bridges.ms,1767545107086000000,1767547922656000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767545107086000000,1767547922656000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767545107086000000,1767547922656000000,0
jps.app.storage.content.writer.save.component.ms,1767545107086000000,1767547922656000000,0
jps.library.entities.serializer.load.entities.ms,1767545107086000000,1767547922656000000,0
jps.load.initial.state.ms,1767545107086000000,1767547922656000000,6
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767545107086000000,1767547922656000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1767545107086000000,1767547922656000000,0
workspaceModel.save.cache.to.file.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767545107086000000,1767547922656000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767545107086000000,1767547922656000000,0
jps.library.entities.serializer.save.entities.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767545107086000000,1767547922656000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767545107086000000,1767547922656000000,0
workspaceModel.sync.entities.ms,1767545107086000000,1767547922656000000,0
FlushQueue.waitingTimeAvgNs,1767545107086000000,1767547922656000000,3.418526123076923E7
FlushQueue.executionTimeMaxNs,1767545107086000000,1767547922656000000,377487359
FlushQueue.executionTimeAvgNs,1767545107086000000,1767547922656000000,3626804.6495726495
FlushQueue.waitingTimeMaxNs,1767545107086000000,1767547922656000000,358612991
FlushQueue.queueSizeMax,1767545107086000000,1767547922656000000,30
FlushQueue.waitingTime90PNs,1767545107086000000,1767547922656000000,123731967
AWTEventQueue.dispatchTimeTotalNS,1767545107086000000,1767547922656000000,1966404653
FlushQueue.queueSize90P,1767545107086000000,1767547922656000000,13
AWTEventQueue.dispatchTimeAvgNs,1767545107086000000,1767547922656000000,1233683.9573132454
FlushQueue.queueSizeAvg,1767545107086000000,1767547922656000000,3.213675213675214
AWTEventQueue.dispatchTimeMaxNs,1767545107086000000,1767547922656000000,381681663
AWTEventQueue.eventsDispatched,1767545107086000000,1767547922656000000,1593
FlushQueue.tasksExecuted,1767545107086000000,1767547922656000000,234
FlushQueue.executionTime90PNs,1767545107086000000,1767547922656000000,999423
AWTEventQueue.dispatchTime90PNs,1767545107086000000,1767547922656000000,720895
Indexes.entries.lookupDuration90PMs,1767547922656000000,1767547982675000000,2.0
Indexes.allKeys.lookupDurationAvgMs,1767547922656000000,1767547982675000000,0.0
Indexes.stubs.lookupDurationMaxMs,1767547922656000000,1767547982675000000,9.0
Indexes.allKeys.lookupDuration90PMs,1767547922656000000,1767547982675000000,0.0
IndexesFlusher.totalFlushesRetried,1767547922656000000,1767547982675000000,10
IndexesFlusher.totalFlushingTimeUs,1767547922656000000,1767547982675000000,832665
IndexesFlusher.totalFlushes,1767547922656000000,1767547982675000000,70
Indexes.stubs.lookupDurationAvgMs,1767547922656000000,1767547982675000000,0.106
VFSFlusher.totalFlushesRetried,1767547922656000000,1767547982675000000,0
Indexes.allKeys.lookupDurationMaxMs,1767547922656000000,1767547982675000000,0.0
Indexes.allKeys.lookups,1767547922656000000,1767547982675000000,0.0
VFSFlusher.totalFlushingTimeUs,1767547922656000000,1767547982675000000,77114
Indexes.stubs.lookups,1767547922656000000,1767547982675000000,500.0
VFSFlusher.totalFlushes,1767547922656000000,1767547982675000000,18
Indexes.stubs.lookupDuration90PMs,1767547922656000000,1767547982675000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1767547922656000000,1767547982675000000,89
Indexes.entries.lookups,1767547922656000000,1767547982675000000,21.0
Indexes.entries.lookupDurationAvgMs,1767547922656000000,1767547982675000000,0.6666666666666666
VFSFlusher.totalContentionQuotaSpent,1767547922656000000,1767547982675000000,1
Indexes.entries.lookupDurationMaxMs,1767547922656000000,1767547982675000000,6.0
workspaceModel.updates.precise.ms,1767547922656000000,1767547982675000000,1
workspaceModel.loading.from.cache.ms,1767547922656000000,1767547982675000000,0
workspaceModel.replace.project.model.ms,1767547922656000000,1767547982675000000,0
workspaceModel.loading.total.ms,1767547922656000000,1767547982675000000,2
workspaceModel.init.bridges.ms,1767547922656000000,1767547982675000000,1
workspaceModel.pre.handlers.ms,1767547922656000000,1767547982675000000,0
workspaceModel.updates.ms,1767547922656000000,1767547982675000000,72
workspaceModel.initializing.ms,1767547922656000000,1767547982675000000,1
workspaceModel.collect.changes.ms,1767547922656000000,1767547982675000000,0
workspaceModel.update.unloaded.entities.ms,1767547922656000000,1767547982675000000,0
workspaceModel.check.recursive.update.ms,1767547922656000000,1767547982675000000,0
workspaceModel.to.snapshot.ms,1767547922656000000,1767547982675000000,0
workspaceModel.updates.count,1767547922656000000,1767547982675000000,2
StorageLockContext.competingThreads.avg,1767547922656000000,1767547982675000000,0.016666666666666666
DirectByteBufferAllocator.misses,1767547922656000000,1767547982675000000,91
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767547922656000000,1767547982675000000,339771392
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767547922656000000,1767547982675000000,0
FilePageCache.capacityInBytes,1767547922656000000,1767547982675000000,524288000
DirectByteBufferAllocator.reclaimed,1767547922656000000,1767547982675000000,0
DirectByteBufferAllocator.hits,1767547922656000000,1767547982675000000,0
StreamlinedBlobStorage.recordsRelocated,1767547922656000000,1767547982675000000,0
StreamlinedBlobStorage.recordsDeleted,1767547922656000000,1767547982675000000,19
FilePageCache.pageLoads,1767547922656000000,1767547982675000000,91
DirectByteBufferAllocator.disposed,1767547922656000000,1767547982675000000,0
FilePageCache.disposedBuffers,1767547922656000000,1767547982675000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767547922656000000,1767547982675000000,4316390
FilePageCache.totalPageDisposalsUs,1767547922656000000,1767547982675000000,242
StreamlinedBlobStorage.recordsAllocated,1767547922656000000,1767547982675000000,60917
FilePageCache.maxCacheSizeInBytes,1767547922656000000,1767547982675000000,339771392
FilePageCache.uncachedFileAccess,1767547922656000000,1767547982675000000,307
FilePageCache.maxRegisteredFiles,1767547922656000000,1767547982675000000,844
FilePageCache.pageLoadsAboveSizeThreshold,1767547922656000000,1767547982675000000,0
StorageLockContext.competingThreads.90P,1767547922656000000,1767547982675000000,0
FilePageCache.totalPageLoadsUs,1767547922656000000,1767547982675000000,20409
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767547922656000000,1767547982675000000,2258075
FilePageCache.pageFastCacheHits,1767547922656000000,1767547982675000000,8089933
FilePageCache.pageHits,1767547922656000000,1767547982675000000,391808
StorageLockContext.competingThreads.max,1767547922656000000,1767547982675000000,1
FileNameCache.totalMisses,1767547922656000000,1767547982675000000,164966
FileNameCache.queries,1767547922656000000,1767547982675000000,6965541
FileNameCache.fastMisses,1767547922656000000,1767547982675000000,289352
JVM.usedHeapBytes,1767547922656000000,1767547982675000000,639003640
JVM.threadCount,1767547922656000000,1767547982675000000,131
JVM.maxNativeBytes,1767547922656000000,1767547982675000000,-1
JVM.GC.collections,1767547922656000000,1767547982675000000,116
JVM.GC.collectionTimesMs,1767547922656000000,1767547982675000000,471
OS.loadAverage,1767547922656000000,1767547982675000000,16.51708984375
JVM.maxHeapBytes,1767547922656000000,1767547982675000000,2147483648
JVM.usedNativeBytes,1767547922656000000,1767547982675000000,433815208
JVM.totalCpuTimeMs,1767547922656000000,1767547982675000000,128677
jps.global.get.library.ms,1767547922656000000,1767547982675000000,0
workspaceModel.global.updates.count,1767547922656000000,1767547982675000000,0
jps.project.serializers.save.ms,1767547922656000000,1767547982675000000,0
workspaceModel.load.cache.from.file.ms,1767547922656000000,1767547982675000000,0
workspaceModel.global.updates.ms,1767547922656000000,1767547982675000000,0
workspaceModel.global.apply.state.to.project.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1767547922656000000,1767547982675000000,0
jps.app.storage.content.reader.load.component.ms,1767547922656000000,1767547982675000000,1
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767547922656000000,1767547982675000000,1
jps.modifiable.module.model.bridge.load.module.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleBridge.update.option.ms,1767547922656000000,1767547982675000000,0
jps.global.get.libraries.ms,1767547922656000000,1767547982675000000,0
jps.global.initialize.library.bridges.after.loading.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767547922656000000,1767547982675000000,15
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767547922656000000,1767547982675000000,0
jps.app.storage.content.writer.save.component.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767547922656000000,1767547982675000000,52
jps.load.initial.state.ms,1767547922656000000,1767547982675000000,6
workspaceModel.moduleManagerBridge.get.modules.ms,1767547922656000000,1767547982675000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767547922656000000,1767547982675000000,0
jps.global.handle.changed.events.ms,1767547922656000000,1767547982675000000,0
jps.modifiable.module.model.bridge.renaming.ms,1767547922656000000,1767547982675000000,0
jps.save.global.entities.ms,1767547922656000000,1767547982675000000,27
jps.apply.loaded.storage.ms,1767547922656000000,1767547982675000000,24
workspaceModel.moduleManagerBridge.newModule.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767547922656000000,1767547982675000000,0
jps.facet.change.listener.init.bridge.ms,1767547922656000000,1767547982675000000,0
jps.global.get.library.by.name.ms,1767547922656000000,1767547982675000000,0
jps.storage.jps.conf.reader.load.component.ms,1767547922656000000,1767547982675000000,1
jps.project.serializers.load.ms,1767547922656000000,1767547982675000000,2
workspaceModel.mutableEntityStorage.entities.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767547922656000000,1767547982675000000,8
workspaceModel.mutableEntityStorage.remove.entity.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767547922656000000,1767547982675000000,0
jps.artifact.entities.serializer.save.entities.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767547922656000000,1767547982675000000,1
workspaceModel.mutableEntityStorage.modify.entity.ms,1767547922656000000,1767547982675000000,1
workspaceModel.orphan.listener.update.ms,1767547922656000000,1767547982675000000,1
jps.reload.project.entities.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleBridge.before.changed.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767547922656000000,1767547982675000000,2
jps.facet.change.listener.process.change.events.ms,1767547922656000000,1767547982675000000,0
jps.modifiable.module.model.bridge.new.module.ms,1767547922656000000,1767547982675000000,28
jps.global.handle.before.change.events.ms,1767547922656000000,1767547982675000000,0
jps.modifiable.module.model.bridge.disposing.ms,1767547922656000000,1767547982675000000,0
jps.artifact.entities.serializer.load.entities.ms,1767547922656000000,1767547982675000000,0
jps.global.initialize.library.bridges.ms,1767547922656000000,1767547982675000000,0
jps.library.entities.serializer.load.entities.ms,1767547922656000000,1767547982675000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767547922656000000,1767547982675000000,1
workspaceModel.global.apply.state.to.project.builder.ms,1767547922656000000,1767547982675000000,1
jps.save.changed.project.entities.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1767547922656000000,1767547982675000000,0
workspaceModel.save.cache.to.file.ms,1767547922656000000,1767547982675000000,44
workspaceModel.mutableEntityStorage.add.diff.ms,1767547922656000000,1767547982675000000,5
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767547922656000000,1767547982675000000,13
jps.load.project.to.empty.storage.ms,1767547922656000000,1767547982675000000,15
jps.library.entities.serializer.save.entities.ms,1767547922656000000,1767547982675000000,0
jps.facet.change.listener.before.change.events.ms,1767547922656000000,1767547982675000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767547922656000000,1767547982675000000,2
workspaceModel.sync.entities.ms,1767547922656000000,1767547982675000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1767547922656000000,1767547982675000000,34768626
FlushQueue.waitingTimeAvgNs,1767547922656000000,1767547982675000000,2.5107302375073485E7
FlushQueue.executionTimeMaxNs,1767547922656000000,1767547982675000000,683671551
FlushQueue.executionTimeAvgNs,1767547922656000000,1767547982675000000,1408539.9964726632
FlushQueue.waitingTimeMaxNs,1767547922656000000,1767547982675000000,1006632959
NonBlockingReadAction.failedExecutionTimeUs,1767547922656000000,1767547982675000000,1293
FlushQueue.queueSizeMax,1767547922656000000,1767547982675000000,85
FlushQueue.waitingTime90PNs,1767547922656000000,1767547982675000000,86507519
AWTEventQueue.dispatchTimeTotalNS,1767547922656000000,1767547982675000000,6281461749
FlushQueue.queueSize90P,1767547922656000000,1767547982675000000,25
AWTEventQueue.dispatchTimeAvgNs,1767547922656000000,1767547982675000000,637658.9885290833
NonBlockingReadAction.failedExecutionsCount,1767547922656000000,1767547982675000000,1
NonBlockingReadAction.finalizedExecutionsCount,1767547922656000000,1767547982675000000,54282
FlushQueue.queueSizeAvg,1767547922656000000,1767547982675000000,6.951205173427396
AWTEventQueue.dispatchTimeMaxNs,1767547922656000000,1767547982675000000,1006632959
AWTEventQueue.eventsDispatched,1767547922656000000,1767547982675000000,9851
FlushQueue.tasksExecuted,1767547922656000000,1767547982675000000,1701
FlushQueue.executionTime90PNs,1767547922656000000,1767547982675000000,489471
AWTEventQueue.dispatchTime90PNs,1767547922656000000,1767547982675000000,761855
Indexes.entries.lookupDuration90PMs,1767547982675000000,1767548042677000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1767547982675000000,1767548042677000000,0.0
Indexes.stubs.lookupDurationMaxMs,1767547982675000000,1767548042677000000,4.0
Indexes.allKeys.lookupDuration90PMs,1767547982675000000,1767548042677000000,0.0
IndexesFlusher.totalFlushesRetried,1767547982675000000,1767548042677000000,0
IndexesFlusher.totalFlushingTimeUs,1767547982675000000,1767548042677000000,2944753
IndexesFlusher.totalFlushes,1767547982675000000,1767548042677000000,133
Indexes.stubs.lookupDurationAvgMs,1767547982675000000,1767548042677000000,0.053830227743271224
VFSFlusher.totalFlushesRetried,1767547982675000000,1767548042677000000,0
Indexes.allKeys.lookupDurationMaxMs,1767547982675000000,1767548042677000000,0.0
Indexes.allKeys.lookups,1767547982675000000,1767548042677000000,0.0
VFSFlusher.totalFlushingTimeUs,1767547982675000000,1767548042677000000,13505
Indexes.stubs.lookups,1767547982675000000,1767548042677000000,483.0
VFSFlusher.totalFlushes,1767547982675000000,1767548042677000000,2
Indexes.stubs.lookupDuration90PMs,1767547982675000000,1767548042677000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1767547982675000000,1767548042677000000,0
Indexes.entries.lookups,1767547982675000000,1767548042677000000,15.0
Indexes.entries.lookupDurationAvgMs,1767547982675000000,1767548042677000000,0.06666666666666667
VFSFlusher.totalContentionQuotaSpent,1767547982675000000,1767548042677000000,0
Indexes.entries.lookupDurationMaxMs,1767547982675000000,1767548042677000000,1.0
workspaceModel.updates.precise.ms,1767547982675000000,1767548042677000000,1
workspaceModel.loading.from.cache.ms,1767547982675000000,1767548042677000000,0
workspaceModel.replace.project.model.ms,1767547982675000000,1767548042677000000,0
workspaceModel.loading.total.ms,1767547982675000000,1767548042677000000,2
workspaceModel.init.bridges.ms,1767547982675000000,1767548042677000000,1
workspaceModel.pre.handlers.ms,1767547982675000000,1767548042677000000,0
workspaceModel.updates.ms,1767547982675000000,1767548042677000000,72
workspaceModel.initializing.ms,1767547982675000000,1767548042677000000,1
workspaceModel.collect.changes.ms,1767547982675000000,1767548042677000000,0
workspaceModel.update.unloaded.entities.ms,1767547982675000000,1767548042677000000,0
workspaceModel.check.recursive.update.ms,1767547982675000000,1767548042677000000,0
workspaceModel.to.snapshot.ms,1767547982675000000,1767548042677000000,0
workspaceModel.updates.count,1767547982675000000,1767548042677000000,2
StorageLockContext.competingThreads.avg,1767547982675000000,1767548042677000000,0.0
DirectByteBufferAllocator.misses,1767547982675000000,1767548042677000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767547982675000000,1767548042677000000,339771392
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767547982675000000,1767548042677000000,0
FilePageCache.capacityInBytes,1767547982675000000,1767548042677000000,524288000
DirectByteBufferAllocator.reclaimed,1767547982675000000,1767548042677000000,0
DirectByteBufferAllocator.hits,1767547982675000000,1767548042677000000,0
StreamlinedBlobStorage.recordsRelocated,1767547982675000000,1767548042677000000,0
StreamlinedBlobStorage.recordsDeleted,1767547982675000000,1767548042677000000,0
FilePageCache.pageLoads,1767547982675000000,1767548042677000000,0
DirectByteBufferAllocator.disposed,1767547982675000000,1767548042677000000,0
FilePageCache.disposedBuffers,1767547982675000000,1767548042677000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767547982675000000,1767548042677000000,350
FilePageCache.totalPageDisposalsUs,1767547982675000000,1767548042677000000,0
StreamlinedBlobStorage.recordsAllocated,1767547982675000000,1767548042677000000,5
FilePageCache.maxCacheSizeInBytes,1767547982675000000,1767548042677000000,339771392
FilePageCache.uncachedFileAccess,1767547982675000000,1767548042677000000,2
FilePageCache.maxRegisteredFiles,1767547982675000000,1767548042677000000,844
FilePageCache.pageLoadsAboveSizeThreshold,1767547982675000000,1767548042677000000,0
StorageLockContext.competingThreads.90P,1767547982675000000,1767548042677000000,0
FilePageCache.totalPageLoadsUs,1767547982675000000,1767548042677000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767547982675000000,1767548042677000000,61
FilePageCache.pageFastCacheHits,1767547982675000000,1767548042677000000,1047
FilePageCache.pageHits,1767547982675000000,1767548042677000000,0
StorageLockContext.competingThreads.max,1767547982675000000,1767548042677000000,0
FileNameCache.totalMisses,1767547982675000000,1767548042677000000,0
FileNameCache.queries,1767547982675000000,1767548042677000000,14391
FileNameCache.fastMisses,1767547982675000000,1767548042677000000,235
JVM.usedHeapBytes,1767547982675000000,1767548042677000000,588514816
JVM.threadCount,1767547982675000000,1767548042677000000,59
JVM.maxNativeBytes,1767547982675000000,1767548042677000000,-1
JVM.GC.collections,1767547982675000000,1767548042677000000,1
JVM.GC.collectionTimesMs,1767547982675000000,1767548042677000000,16
OS.loadAverage,1767547982675000000,1767548042677000000,11.0966796875
JVM.maxHeapBytes,1767547982675000000,1767548042677000000,2147483648
JVM.usedNativeBytes,1767547982675000000,1767548042677000000,442951080
JVM.totalCpuTimeMs,1767547982675000000,1767548042677000000,7334
jps.global.get.library.ms,1767547982675000000,1767548042677000000,0
workspaceModel.global.updates.count,1767547982675000000,1767548042677000000,0
jps.project.serializers.save.ms,1767547982675000000,1767548042677000000,13
workspaceModel.load.cache.from.file.ms,1767547982675000000,1767548042677000000,0
workspaceModel.global.updates.ms,1767547982675000000,1767548042677000000,0
workspaceModel.global.apply.state.to.project.ms,1767547982675000000,1767548042677000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1767547982675000000,1767548042677000000,0
jps.app.storage.content.reader.load.component.ms,1767547982675000000,1767548042677000000,1
jps.module.iml.entities.serializer.load.entities.ms,1767547982675000000,1767548042677000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767547982675000000,1767548042677000000,1
jps.modifiable.module.model.bridge.load.module.ms,1767547982675000000,1767548042677000000,0
workspaceModel.moduleBridge.update.option.ms,1767547982675000000,1767548042677000000,0
jps.global.get.libraries.ms,1767547982675000000,1767548042677000000,0
jps.global.initialize.library.bridges.after.loading.ms,1767547982675000000,1767548042677000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767547982675000000,1767548042677000000,15
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767547982675000000,1767548042677000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767547982675000000,1767548042677000000,0
jps.app.storage.content.writer.save.component.ms,1767547982675000000,1767548042677000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767547982675000000,1767548042677000000,52
jps.load.initial.state.ms,1767547982675000000,1767548042677000000,6
workspaceModel.moduleManagerBridge.get.modules.ms,1767547982675000000,1767548042677000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1767547982675000000,1767548042677000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767547982675000000,1767548042677000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767547982675000000,1767548042677000000,0
jps.global.handle.changed.events.ms,1767547982675000000,1767548042677000000,0
jps.modifiable.module.model.bridge.renaming.ms,1767547982675000000,1767548042677000000,0
jps.save.global.entities.ms,1767547982675000000,1767548042677000000,28
jps.apply.loaded.storage.ms,1767547982675000000,1767548042677000000,24
workspaceModel.moduleManagerBridge.newModule.ms,1767547982675000000,1767548042677000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767547982675000000,1767548042677000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767547982675000000,1767548042677000000,0
