# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
AWTEventQueue.dispatchTimeTotalNS,1767591052809000000,1767591059868000000,5613890929
NonBlockingReadAction.failedExecutionTimeUs,1767591052809000000,1767591059868000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1767591052809000000,1767591059868000000,239526
NonBlockingReadAction.finalizedExecutionsCount,1767591052809000000,1767591059868000000,15
NonBlockingReadAction.failedExecutionsCount,1767591052809000000,1767591059868000000,0
FileNameCache.fastMisses,1767591052809000000,1767591059868000000,107
FileNameCache.totalMisses,1767591052809000000,1767591059868000000,104
FileNameCache.queries,1767591052809000000,1767591059868000000,9439
DirectByteBufferAllocator.disposed,1767591052809000000,1767591059868000000,186
FilePageCache.uncachedFileAccess,1767591052809000000,1767591059868000000,120
FilePageCache.pageFastCacheHits,1767591052809000000,1767591059868000000,5543
DirectByteBufferAllocator.misses,1767591052809000000,1767591059868000000,229
StorageLockContext.competingThreads.90P,1767591052809000000,1767591059868000000,0
DirectByteBufferAllocator.reclaimed,1767591052809000000,1767591059868000000,46
FilePageCache.maxCacheSizeInBytes,1767591052809000000,1767591059868000000,247480320
FilePageCache.maxRegisteredFiles,1767591052809000000,1767591059868000000,612
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767591052809000000,1767591059868000000,52445184
FilePageCache.totalPageLoadsUs,1767591052809000000,1767591059868000000,176722
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767591052809000000,1767591059868000000,52445184
FilePageCache.totalPageDisposalsUs,1767591052809000000,1767591059868000000,379
StorageLockContext.competingThreads.avg,1767591052809000000,1767591059868000000,0.0
FilePageCache.pageLoads,1767591052809000000,1767591059868000000,232
DirectByteBufferAllocator.hits,1767591052809000000,1767591059868000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1767591052809000000,1767591059868000000,0
FilePageCache.capacityInBytes,1767591052809000000,1767591059868000000,524288000
FilePageCache.disposedBuffers,1767591052809000000,1767591059868000000,232
StorageLockContext.competingThreads.max,1767591052809000000,1767591059868000000,0
FilePageCache.pageHits,1767591052809000000,1767591059868000000,0
workspaceModel.update.unloaded.entities.ms,1767591052809000000,1767591059868000000,0
workspaceModel.collect.changes.ms,1767591052809000000,1767591059868000000,0
workspaceModel.pre.handlers.ms,1767591052809000000,1767591059868000000,0
workspaceModel.check.recursive.update.ms,1767591052809000000,1767591059868000000,0
workspaceModel.updates.ms,1767591052809000000,1767591059868000000,0
workspaceModel.loading.total.ms,1767591052809000000,1767591059868000000,10
workspaceModel.updates.count,1767591052809000000,1767591059868000000,0
workspaceModel.to.snapshot.ms,1767591052809000000,1767591059868000000,0
workspaceModel.loading.from.cache.ms,1767591052809000000,1767591059868000000,7
workspaceModel.replace.project.model.ms,1767591052809000000,1767591059868000000,0
workspaceModel.initializing.ms,1767591052809000000,1767591059868000000,0
workspaceModel.updates.precise.ms,1767591052809000000,1767591059868000000,0
workspaceModel.init.bridges.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767591052809000000,1767591059868000000,0
workspaceModel.load.cache.from.file.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767591052809000000,1767591059868000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767591052809000000,1767591059868000000,0
workspaceModel.save.cache.to.file.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767591052809000000,1767591059868000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767591052809000000,1767591059868000000,0
