# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
DirectByteBufferAllocator.misses,1767590635367000000,1767590645048000000,229
FilePageCache.capacityInBytes,1767590635367000000,1767590645048000000,524288000
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767590635367000000,1767590645048000000,52445184
FilePageCache.totalPageLoadsUs,1767590635367000000,1767590645048000000,153379
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767590635367000000,1767590645048000000,52445184
DirectByteBufferAllocator.hits,1767590635367000000,1767590645048000000,3
FilePageCache.uncachedFileAccess,1767590635367000000,1767590645048000000,120
FilePageCache.pageHits,1767590635367000000,1767590645048000000,0
DirectByteBufferAllocator.reclaimed,1767590635367000000,1767590645048000000,46
FilePageCache.maxCacheSizeInBytes,1767590635367000000,1767590645048000000,247480320
StorageLockContext.competingThreads.90P,1767590635367000000,1767590645048000000,0
StorageLockContext.competingThreads.avg,1767590635367000000,1767590645048000000,0.0
FilePageCache.pageLoads,1767590635367000000,1767590645048000000,232
StorageLockContext.competingThreads.max,1767590635367000000,1767590645048000000,0
FilePageCache.pageFastCacheHits,1767590635367000000,1767590645048000000,5542
FilePageCache.maxRegisteredFiles,1767590635367000000,1767590645048000000,612
FilePageCache.pageLoadsAboveSizeThreshold,1767590635367000000,1767590645048000000,0
FilePageCache.totalPageDisposalsUs,1767590635367000000,1767590645048000000,621
FilePageCache.disposedBuffers,1767590635367000000,1767590645048000000,232
DirectByteBufferAllocator.disposed,1767590635367000000,1767590645048000000,186
FileNameCache.queries,1767590635367000000,1767590645048000000,9439
FileNameCache.fastMisses,1767590635367000000,1767590645048000000,107
FileNameCache.totalMisses,1767590635367000000,1767590645048000000,104
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767590635367000000,1767590645048000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767590635367000000,1767590645048000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767590635367000000,1767590645048000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1767590635367000000,1767590645048000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767590635367000000,1767590645048000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1767590635367000000,1767590645048000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767590635367000000,1767590645048000000,0
workspaceModel.save.cache.to.file.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1767590635367000000,1767590645048000000,0
workspaceModel.load.cache.from.file.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767590635367000000,1767590645048000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1767590635367000000,1767590645048000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767590635367000000,1767590645048000000,0
NonBlockingReadAction.failedExecutionTimeUs,1767590635367000000,1767590645048000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1767590635367000000,1767590645048000000,206432
NonBlockingReadAction.failedExecutionsCount,1767590635367000000,1767590645048000000,0
AWTEventQueue.dispatchTimeTotalNS,1767590635367000000,1767590645048000000,7881560462
NonBlockingReadAction.finalizedExecutionsCount,1767590635367000000,1767590645048000000,15
workspaceModel.init.bridges.ms,1767590635367000000,1767590645048000000,0
workspaceModel.loading.from.cache.ms,1767590635367000000,1767590645048000000,13
workspaceModel.check.recursive.update.ms,1767590635367000000,1767590645048000000,0
workspaceModel.collect.changes.ms,1767590635367000000,1767590645048000000,0
workspaceModel.updates.precise.ms,1767590635367000000,1767590645048000000,0
workspaceModel.to.snapshot.ms,1767590635367000000,1767590645048000000,0
workspaceModel.pre.handlers.ms,1767590635367000000,1767590645048000000,0
workspaceModel.update.unloaded.entities.ms,1767590635367000000,1767590645048000000,0
workspaceModel.initializing.ms,1767590635367000000,1767590645048000000,0
workspaceModel.replace.project.model.ms,1767590635367000000,1767590645048000000,0
workspaceModel.updates.count,1767590635367000000,1767590645048000000,0
workspaceModel.updates.ms,1767590635367000000,1767590645048000000,0
workspaceModel.loading.total.ms,1767590635367000000,1767590645048000000,16
