# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.remove.entity.ms,1767550440222000000,1767550500234000000,0
workspaceModel.global.updates.ms,1767550440222000000,1767550500234000000,0
jps.project.serializers.save.ms,1767550440222000000,1767550500234000000,0
jps.global.handle.before.change.events.ms,1767550440222000000,1767550500234000000,0
jps.apply.loaded.storage.ms,1767550440222000000,1767550500234000000,25
jps.facet.change.listener.init.bridge.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767550440222000000,1767550500234000000,2
workspaceModel.orphan.listener.update.ms,1767550440222000000,1767550500234000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1767550440222000000,1767550500234000000,73
jps.load.project.to.empty.storage.ms,1767550440222000000,1767550500234000000,46
workspaceModel.mutableEntityStorage.add.entity.ms,1767550440222000000,1767550500234000000,10
jps.global.get.library.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767550440222000000,1767550500234000000,1
workspaceModel.moduleBridge.update.option.ms,1767550440222000000,1767550500234000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767550440222000000,1767550500234000000,0
jps.storage.jps.conf.reader.load.component.ms,1767550440222000000,1767550500234000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1767550440222000000,1767550500234000000,0
workspaceModel.save.cache.to.file.ms,1767550440222000000,1767550500234000000,32
workspaceModel.global.apply.state.to.project.ms,1767550440222000000,1767550500234000000,25
workspaceModel.global.updates.count,1767550440222000000,1767550500234000000,0
jps.reload.project.entities.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767550440222000000,1767550500234000000,0
jps.global.get.libraries.ms,1767550440222000000,1767550500234000000,0
jps.global.handle.changed.events.ms,1767550440222000000,1767550500234000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767550440222000000,1767550500234000000,3
workspaceModel.global.apply.state.to.project.builder.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1767550440222000000,1767550500234000000,0
workspaceModel.moduleBridge.before.changed.ms,1767550440222000000,1767550500234000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767550440222000000,1767550500234000000,4
workspaceModel.mutableEntityStorage.resolve.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767550440222000000,1767550500234000000,1
jps.facet.change.listener.process.change.events.ms,1767550440222000000,1767550500234000000,1
jps.module.iml.entities.serializer.save.entities.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767550440222000000,1767550500234000000,11
jps.library.entities.serializer.load.entities.ms,1767550440222000000,1767550500234000000,0
workspaceModel.load.cache.from.file.ms,1767550440222000000,1767550500234000000,68
jps.save.global.entities.ms,1767550440222000000,1767550500234000000,0
jps.global.get.library.by.name.ms,1767550440222000000,1767550500234000000,0
jps.module.iml.entities.serializer.load.entities.ms,1767550440222000000,1767550500234000000,11
jps.global.initialize.library.bridges.after.loading.ms,1767550440222000000,1767550500234000000,0
jps.facet.change.listener.before.change.events.ms,1767550440222000000,1767550500234000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767550440222000000,1767550500234000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767550440222000000,1767550500234000000,231
jps.project.serializers.load.ms,1767550440222000000,1767550500234000000,21
jps.artifact.entities.serializer.save.entities.ms,1767550440222000000,1767550500234000000,0
workspaceModel.sync.entities.ms,1767550440222000000,1767550500234000000,0
JVM.GC.collectionTimesMs,1767550440222000000,1767550500234000000,112
JVM.totalCpuTimeMs,1767550440222000000,1767550500234000000,33528
JVM.GC.collections,1767550440222000000,1767550500234000000,28
JVM.maxHeapBytes,1767550440222000000,1767550500234000000,2147483648
JVM.threadCount,1767550440222000000,1767550500234000000,116
JVM.maxNativeBytes,1767550440222000000,1767550500234000000,-1
JVM.usedHeapBytes,1767550440222000000,1767550500234000000,233554024
OS.loadAverage,1767550440222000000,1767550500234000000,4.08251953125
JVM.usedNativeBytes,1767550440222000000,1767550500234000000,285382704
FileNameCache.totalMisses,1767550440222000000,1767550500234000000,52409
FileNameCache.fastMisses,1767550440222000000,1767550500234000000,73333
FileNameCache.queries,1767550440222000000,1767550500234000000,1719329
FilePageCache.pageHits,1767550440222000000,1767550500234000000,0
FilePageCache.capacityInBytes,1767550440222000000,1767550500234000000,524288000
FilePageCache.disposedBuffers,1767550440222000000,1767550500234000000,3
FilePageCache.maxRegisteredFiles,1767550440222000000,1767550500234000000,617
FilePageCache.totalPageDisposalsUs,1767550440222000000,1767550500234000000,403
StorageLockContext.competingThreads.90P,1767550440222000000,1767550500234000000,0
DirectByteBufferAllocator.disposed,1767550440222000000,1767550500234000000,0
DirectByteBufferAllocator.misses,1767550440222000000,1767550500234000000,240
StorageLockContext.competingThreads.avg,1767550440222000000,1767550500234000000,0.0
DirectByteBufferAllocator.hits,1767550440222000000,1767550500234000000,3
StorageLockContext.competingThreads.max,1767550440222000000,1767550500234000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1767550440222000000,1767550500234000000,4317580
DirectByteBufferAllocator.reclaimed,1767550440222000000,1767550500234000000,3
FilePageCache.pageLoadsAboveSizeThreshold,1767550440222000000,1767550500234000000,0
FilePageCache.pageFastCacheHits,1767550440222000000,1767550500234000000,179618
StreamlinedBlobStorage.recordsRelocated,1767550440222000000,1767550500234000000,0
FilePageCache.uncachedFileAccess,1767550440222000000,1767550500234000000,133
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1767550440222000000,1767550500234000000,2258234
FilePageCache.maxCacheSizeInBytes,1767550440222000000,1767550500234000000,256933888
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767550440222000000,1767550500234000000,256933888
FilePageCache.totalPageLoadsUs,1767550440222000000,1767550500234000000,170175
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767550440222000000,1767550500234000000,0
FilePageCache.pageLoads,1767550440222000000,1767550500234000000,243
StreamlinedBlobStorage.recordsDeleted,1767550440222000000,1767550500234000000,19
StreamlinedBlobStorage.recordsAllocated,1767550440222000000,1767550500234000000,60934
AWTEventQueue.dispatchTimeAvgNs,1767550440222000000,1767550500234000000,749225.0789831167
FlushQueue.tasksExecuted,1767550440222000000,1767550500234000000,1048
NonBlockingReadAction.finalizedExecutionsCount,1767550440222000000,1767550500234000000,25
FlushQueue.queueSizeAvg,1767550440222000000,1767550500234000000,6.876908396946565
FlushQueue.executionTimeAvgNs,1767550440222000000,1767550500234000000,3564910.231870229
FlushQueue.queueSize90P,1767550440222000000,1767550500234000000,26
FlushQueue.queueSizeMax,1767550440222000000,1767550500234000000,55
FlushQueue.waitingTime90PNs,1767550440222000000,1767550500234000000,99614719
AWTEventQueue.dispatchTime90PNs,1767550440222000000,1767550500234000000,712703
AWTEventQueue.eventsDispatched,1767550440222000000,1767550500234000000,5153
FlushQueue.executionTimeMaxNs,1767550440222000000,1767550500234000000,2071986175
FlushQueue.waitingTimeAvgNs,1767550440222000000,1767550500234000000,3.0426023660305344E7
FlushQueue.waitingTimeMaxNs,1767550440222000000,1767550500234000000,289406975
NonBlockingReadAction.failedExecutionTimeUs,1767550440222000000,1767550500234000000,20516
AWTEventQueue.dispatchTimeTotalNS,1767550440222000000,1767550500234000000,3860470465
NonBlockingReadAction.finalizedExecutionTimeUs,1767550440222000000,1767550500234000000,200086
NonBlockingReadAction.failedExecutionsCount,1767550440222000000,1767550500234000000,3
AWTEventQueue.dispatchTimeMaxNs,1767550440222000000,1767550500234000000,130023423
FlushQueue.executionTime90PNs,1767550440222000000,1767550500234000000,921599
workspaceModel.updates.count,1767550440222000000,1767550500234000000,3
workspaceModel.initializing.ms,1767550440222000000,1767550500234000000,1
workspaceModel.pre.handlers.ms,1767550440222000000,1767550500234000000,1
workspaceModel.init.bridges.ms,1767550440222000000,1767550500234000000,1
workspaceModel.to.snapshot.ms,1767550440222000000,1767550500234000000,0
workspaceModel.loading.total.ms,1767550440222000000,1767550500234000000,74
workspaceModel.updates.ms,1767550440222000000,1767550500234000000,54
workspaceModel.collect.changes.ms,1767550440222000000,1767550500234000000,0
workspaceModel.updates.precise.ms,1767550440222000000,1767550500234000000,16
workspaceModel.loading.from.cache.ms,1767550440222000000,1767550500234000000,69
workspaceModel.replace.project.model.ms,1767550440222000000,1767550500234000000,0
workspaceModel.check.recursive.update.ms,1767550440222000000,1767550500234000000,0
workspaceModel.update.unloaded.entities.ms,1767550440222000000,1767550500234000000,0
Indexes.allKeys.lookups,1767550500234000000,1767550558201000000,0.0
Indexes.allKeys.lookupDuration90PMs,1767550500234000000,1767550558201000000,0.0
Indexes.entries.lookupDurationAvgMs,1767550500234000000,1767550558201000000,0.0
Indexes.stubs.lookups,1767550500234000000,1767550558201000000,0.0
Indexes.entries.lookupDurationMaxMs,1767550500234000000,1767550558201000000,0.0
Indexes.stubs.lookupDuration90PMs,1767550500234000000,1767550558201000000,0.0
Indexes.entries.lookupDuration90PMs,1767550500234000000,1767550558201000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1767550500234000000,1767550558201000000,0.0
Indexes.stubs.lookupDurationMaxMs,1767550500234000000,1767550558201000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1767550500234000000,1767550558201000000,0.0
Indexes.stubs.lookupDurationAvgMs,1767550500234000000,1767550558201000000,0.0
Indexes.entries.lookups,1767550500234000000,1767550558201000000,0.0
jps.app.storage.content.reader.load.component.ms,1767550500234000000,1767550558201000000,1
jps.load.initial.state.ms,1767550500234000000,1767550558201000000,3
workspaceModel.moduleManagerBridge.build.module.graph.ms,1767550500234000000,1767550558201000000,1
jps.global.initialize.library.bridges.ms,1767550500234000000,1767550558201000000,0
jps.library.entities.serializer.save.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1767550500234000000,1767550558201000000,28
jps.artifact.entities.serializer.load.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1767550500234000000,1767550558201000000,0
jps.app.storage.content.writer.save.component.ms,1767550500234000000,1767550558201000000,0
jps.save.changed.project.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1767550500234000000,1767550558201000000,0
workspaceModel.global.updates.ms,1767550500234000000,1767550558201000000,0
jps.project.serializers.save.ms,1767550500234000000,1767550558201000000,0
jps.global.handle.before.change.events.ms,1767550500234000000,1767550558201000000,0
jps.apply.loaded.storage.ms,1767550500234000000,1767550558201000000,25
jps.facet.change.listener.init.bridge.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1767550500234000000,1767550558201000000,2
workspaceModel.orphan.listener.update.ms,1767550500234000000,1767550558201000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1767550500234000000,1767550558201000000,73
jps.load.project.to.empty.storage.ms,1767550500234000000,1767550558201000000,46
workspaceModel.mutableEntityStorage.add.entity.ms,1767550500234000000,1767550558201000000,10
jps.global.get.library.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1767550500234000000,1767550558201000000,1
workspaceModel.moduleBridge.update.option.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1767550500234000000,1767550558201000000,0
jps.storage.jps.conf.reader.load.component.ms,1767550500234000000,1767550558201000000,4
workspaceModel.moduleManagerBridge.newModule.ms,1767550500234000000,1767550558201000000,0
workspaceModel.save.cache.to.file.ms,1767550500234000000,1767550558201000000,32
workspaceModel.global.apply.state.to.project.ms,1767550500234000000,1767550558201000000,25
workspaceModel.global.updates.count,1767550500234000000,1767550558201000000,0
jps.reload.project.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1767550500234000000,1767550558201000000,0
jps.global.get.libraries.ms,1767550500234000000,1767550558201000000,0
jps.global.handle.changed.events.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1767550500234000000,1767550558201000000,3
workspaceModel.global.apply.state.to.project.builder.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleBridge.before.changed.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1767550500234000000,1767550558201000000,4
workspaceModel.mutableEntityStorage.resolve.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1767550500234000000,1767550558201000000,1
jps.facet.change.listener.process.change.events.ms,1767550500234000000,1767550558201000000,1
jps.module.iml.entities.serializer.save.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1767550500234000000,1767550558201000000,11
jps.library.entities.serializer.load.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.load.cache.from.file.ms,1767550500234000000,1767550558201000000,68
jps.save.global.entities.ms,1767550500234000000,1767550558201000000,0
jps.global.get.library.by.name.ms,1767550500234000000,1767550558201000000,0
jps.module.iml.entities.serializer.load.entities.ms,1767550500234000000,1767550558201000000,11
jps.global.initialize.library.bridges.after.loading.ms,1767550500234000000,1767550558201000000,0
jps.facet.change.listener.before.change.events.ms,1767550500234000000,1767550558201000000,0
workspaceModel.mutableEntityStorage.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1767550500234000000,1767550558201000000,231
jps.project.serializers.load.ms,1767550500234000000,1767550558201000000,21
jps.artifact.entities.serializer.save.entities.ms,1767550500234000000,1767550558201000000,0
workspaceModel.sync.entities.ms,1767550500234000000,1767550558201000000,0
JVM.GC.collectionTimesMs,1767550500234000000,1767550558201000000,0
JVM.totalCpuTimeMs,1767550500234000000,1767550558201000000,2545
JVM.GC.collections,1767550500234000000,1767550558201000000,0
JVM.maxHeapBytes,1767550500234000000,1767550558201000000,2147483648
JVM.threadCount,1767550500234000000,1767550558201000000,60
JVM.maxNativeBytes,1767550500234000000,1767550558201000000,-1
JVM.usedHeapBytes,1767550500234000000,1767550558201000000,282837096
OS.loadAverage,1767550500234000000,1767550558201000000,6.81201171875
JVM.usedNativeBytes,1767550500234000000,1767550558201000000,289156552
FileNameCache.totalMisses,1767550500234000000,1767550558201000000,0
FileNameCache.fastMisses,1767550500234000000,1767550558201000000,4
FileNameCache.queries,1767550500234000000,1767550558201000000,362
FilePageCache.pageHits,1767550500234000000,1767550558201000000,0
FilePageCache.capacityInBytes,1767550500234000000,1767550558201000000,524288000
FilePageCache.disposedBuffers,1767550500234000000,1767550558201000000,239
FilePageCache.maxRegisteredFiles,1767550500234000000,1767550558201000000,617
FilePageCache.totalPageDisposalsUs,1767550500234000000,1767550558201000000,0
StorageLockContext.competingThreads.90P,1767550500234000000,1767550558201000000,0
DirectByteBufferAllocator.disposed,1767550500234000000,1767550558201000000,194
DirectByteBufferAllocator.misses,1767550500234000000,1767550558201000000,0
StorageLockContext.competingThreads.avg,1767550500234000000,1767550558201000000,0.0
DirectByteBufferAllocator.hits,1767550500234000000,1767550558201000000,0
StorageLockContext.competingThreads.max,1767550500234000000,1767550558201000000,0
DirectByteBufferAllocator.reclaimed,1767550500234000000,1767550558201000000,45
FilePageCache.pageLoadsAboveSizeThreshold,1767550500234000000,1767550558201000000,0
FilePageCache.pageFastCacheHits,1767550500234000000,1767550558201000000,35
FilePageCache.uncachedFileAccess,1767550500234000000,1767550558201000000,0
FilePageCache.maxCacheSizeInBytes,1767550500234000000,1767550558201000000,256933888
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1767550500234000000,1767550558201000000,53510144
FilePageCache.totalPageLoadsUs,1767550500234000000,1767550558201000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1767550500234000000,1767550558201000000,52461568
FilePageCache.pageLoads,1767550500234000000,1767550558201000000,0
AWTEventQueue.dispatchTimeAvgNs,1767550500234000000,1767550558201000000,276758.1941309255
FlushQueue.tasksExecuted,1767550500234000000,1767550558201000000,208
NonBlockingReadAction.finalizedExecutionsCount,1767550500234000000,1767550558201000000,0
FlushQueue.queueSizeAvg,1767550500234000000,1767550558201000000,0.09134615384615384
FlushQueue.executionTimeAvgNs,1767550500234000000,1767550558201000000,208834.25
FlushQueue.queueSize90P,1767550500234000000,1767550558201000000,0
FlushQueue.queueSizeMax,1767550500234000000,1767550558201000000,3
FlushQueue.waitingTime90PNs,1767550500234000000,1767550558201000000,1032191
AWTEventQueue.dispatchTime90PNs,1767550500234000000,1767550558201000000,450559
AWTEventQueue.eventsDispatched,1767550500234000000,1767550558201000000,886
FlushQueue.executionTimeMaxNs,1767550500234000000,1767550558201000000,19922943
FlushQueue.waitingTimeAvgNs,1767550500234000000,1767550558201000000,452273.4423076923
FlushQueue.waitingTimeMaxNs,1767550500234000000,1767550558201000000,5963775
NonBlockingReadAction.failedExecutionTimeUs,1767550500234000000,1767550558201000000,0
AWTEventQueue.dispatchTimeTotalNS,1767550500234000000,1767550558201000000,245207293
NonBlockingReadAction.finalizedExecutionTimeUs,1767550500234000000,1767550558201000000,0
NonBlockingReadAction.failedExecutionsCount,1767550500234000000,1767550558201000000,0
AWTEventQueue.dispatchTimeMaxNs,1767550500234000000,1767550558201000000,20316159
FlushQueue.executionTime90PNs,1767550500234000000,1767550558201000000,215039
workspaceModel.updates.count,1767550500234000000,1767550558201000000,3
workspaceModel.initializing.ms,1767550500234000000,1767550558201000000,1
workspaceModel.pre.handlers.ms,1767550500234000000,1767550558201000000,1
workspaceModel.init.bridges.ms,1767550500234000000,1767550558201000000,1
workspaceModel.to.snapshot.ms,1767550500234000000,1767550558201000000,0
workspaceModel.loading.total.ms,1767550500234000000,1767550558201000000,74
workspaceModel.updates.ms,1767550500234000000,1767550558201000000,54
workspaceModel.collect.changes.ms,1767550500234000000,1767550558201000000,0
workspaceModel.updates.precise.ms,1767550500234000000,1767550558201000000,16
workspaceModel.loading.from.cache.ms,1767550500234000000,1767550558201000000,69
workspaceModel.replace.project.model.ms,1767550500234000000,1767550558201000000,0
workspaceModel.check.recursive.update.ms,1767550500234000000,1767550558201000000,0
workspaceModel.update.unloaded.entities.ms,1767550500234000000,1767550558201000000,0
